tahun_kelahiran,pendidikan,status_pernikahan,pendapatan,jumlah_anak_balita,jumlah_anak_remaja,terakhir_belanja,belanja_buah,belanja_daging,belanja_ikan,belanja_kue,pembelian_diskon,pembelian_web,pembelian_toko,keluhan,day_after,jumlah_promosi,day,month,year
1975,3.0,2.0,172672956.0,0.0,0.0,56.0,108839.0,576855.0,96800.0,74839.50193798449,0.0,6.0,9.0,0.0,523.0,5,6,6,2013
1963,2.0,1.0,93879755.0,0.0,0.0,75.0,136290.0,399098.0,367200.0,234660.0,6.0,8.0,4.0,0.0,567.0,3,20,7,2013
1973,0.0,2.0,32094051.0,1.0,0.0,67.0,3061.0,8026.0,37409.0,94950.0,2.0,0.0,3.0,0.0,572.0,0,25,7,2013
1985,3.0,1.0,174564497.0,0.0,0.0,45.0,56107.0,576949.0,30962.0,37282.0,0.0,7.0,8.0,0.0,523.0,5,6,6,2013
1966,3.0,2.0,161546000.0,0.0,0.0,79.0,16184.0,475405.0,42483.0,131495.0,3.0,6.0,8.0,0.0,909.0,2,27,6,2014
1980,2.0,1.0,129137404.09213051,0.0,0.0,7.0,57690.642045454544,36475.0,22978.0,34337.0,1.0,3.0,0.0,0.0,523.0,5,6,6,2013
1954,2.0,0.0,112574000.0,0.0,0.0,54.0,173978.0,1100512.0,356048.0,178024.0,2.0,10.0,5.0,0.0,250.0,5,6,9,2012
1970,2.0,2.0,117868427.0,0.0,1.0,54.0,149158.0,763888.0,204645.0,68077.0,4.0,8.0,7.0,0.0,558.0,1,11,7,2013
1970,2.0,0.0,80277238.0,1.0,0.0,20.0,2586.0,162286.0,10540.0,26436.0,3.0,4.0,1.0,0.0,523.0,5,6,6,2013
1985,1.0,2.0,57418429.0,1.0,0.0,9.0,1357.0,33087.0,0.0,14174.0,0.0,0.0,4.0,0.0,572.0,0,25,7,2013
1967,2.0,0.0,124377680.0,0.0,0.0,73.0,104647.0,356215.0,95582.0,29154.0,0.0,6.0,8.0,0.0,523.0,5,6,6,2013
1990,0.0,2.0,33581395.0,1.0,0.0,28.0,5933.0,22498.0,21050.0,25232.0,3.0,4.0,1.0,0.0,590.0,2,12,8,2013
1974,3.0,1.0,84658895.0,0.0,0.0,23.0,102022.0,365145.0,113683.0,87252.0,1.0,3.0,9.0,0.0,433.0,6,8,3,2013
1952,2.0,1.0,176266000.0,0.0,0.0,67.0,220507.0,1561756.0,56644.0,402577.0,3.0,4.0,8.0,0.0,611.0,0,2,9,2013
1973,2.0,2.0,100016000.0,1.0,1.0,39.0,6069.0,86989.0,18207.0,28322.0,6.0,4.0,5.0,0.0,416.0,0,19,2,2013
1981,4.0,1.0,98109745.28679654,1.0,0.0,61.0,2023.0,105196.0,0.0,12138.0,1.0,7.0,4.0,0.0,407.0,0,10,2,2013
1948,2.0,2.0,161540000.0,0.0,0.0,48.0,145656.0,333795.0,64736.0,311542.0,0.0,1.0,6.0,0.0,512.0,0,26,5,2013
1973,2.0,0.0,92943218.0,0.0,1.0,82.0,102679.0,275319.0,204775.0,158065.0,6.0,6.0,4.0,0.0,567.0,3,20,7,2013
1963,3.0,0.0,153901755.0,0.0,0.0,72.0,49782.0,585569.0,342634.0,251434.0,2.0,7.0,3.0,0.0,523.0,5,6,6,2013
1960,2.0,0.0,166436621.0,0.0,0.0,79.0,110395.0,1925326.0,110230.0,184160.0,0.0,4.0,11.0,0.0,576.0,4,29,7,2013
1947,2.0,1.0,65483000.0,1.0,1.0,17.0,14161.0,32368.0,22253.0,22253.0,2.0,0.0,1.0,0.0,586.0,0,8,8,2013
1949,2.0,0.0,97545000.0,0.0,1.0,0.0,4046.0,24276.0,0.0,6069.0,4.0,0.0,1.0,0.0,793.0,6,3,3,2014
1949,2.0,3.0,88614000.0,0.0,1.0,89.0,14161.0,74851.0,38437.0,2023.0,3.0,12.0,5.0,0.0,463.0,0,7,4,2013
1975,2.0,1.0,117722843.0,0.0,0.0,51.0,19804.0,72610.0,15511.0,8477.0,2.0,8.0,5.0,0.0,576.0,4,29,7,2013
1976,2.0,0.0,49268637.0,1.0,0.0,27.0,9743.0,23722.0,6613.0,0.0,3.0,0.0,2.0,0.0,558.0,1,11,7,2013
1957,3.0,2.0,123613475.0,0.0,1.0,51.0,41320.0,527277.0,70792.0,58945.0,5.0,9.0,6.0,0.0,523.0,5,6,6,2013
1962,2.0,2.0,104619285.0,0.0,0.0,34.0,26538.0,318900.0,136435.0,52751.0,1.0,3.0,3.0,0.0,567.0,3,20,7,2013
1951,3.0,2.0,118219790.0,0.0,0.0,60.0,23166.0,244653.0,8646.0,20294.0,1.0,8.0,5.0,0.0,567.0,3,20,7,2013
1976,4.0,1.0,319054000.0,1.0,1.0,27.0,4046.0,38437.0,0.0,12138.0,2.0,0.0,0.0,0.0,558.0,1,11,7,2013
1959,1.0,0.0,81445159.0,1.0,0.0,68.0,22105.0,26963.0,18723.0,13865.0,1.0,1.0,1.0,0.0,590.0,2,12,8,2013
1954,3.0,1.0,149198580.0,0.0,0.0,8.0,76297.0,1074689.0,85073.9623655914,149018.0,0.0,7.0,7.0,0.0,590.0,2,12,8,2013
1943,3.0,2.0,117601547.0,0.0,0.0,76.0,21199.0,251833.0,7476.0,12090.0,1.0,8.0,5.0,0.0,567.0,3,20,7,2013
1973,2.0,1.0,147854094.0,0.0,0.0,63.0,60854.0,289669.0,1642.0,31598.0,1.0,3.0,3.0,0.0,576.0,4,29,7,2013
1962,2.0,1.0,102102777.0,0.0,1.0,77.0,81106.40695296523,42452.0,10808.0,63318.49794238683,2.0,7.0,6.0,0.0,576.0,4,29,7,2013
1964,4.0,2.0,112029000.0,1.0,0.0,73.0,0.0,16184.0,8092.0,0.0,0.0,4.0,3.0,0.0,572.0,0,25,7,2013
1973,2.0,2.0,80923000.0,1.0,1.0,96.0,6069.0,24276.0,0.0,46855.445757250265,2.0,4.0,5.0,0.0,877.0,0,26,5,2014
1948,2.0,1.0,164251314.0,0.0,0.0,63.0,224368.0,1526814.0,38128.0,87969.0,2.0,1.0,8.0,0.0,576.0,4,29,7,2013
1957,2.0,3.0,160287000.0,0.0,1.0,91.0,277151.0,710073.0,333795.0,335818.0,3.0,7.0,8.0,0.0,757.0,0,26,1,2014
1968,2.0,2.0,37056875.0,0.0,0.0,94.0,8515.0,58048.0,40070.0,24309.0,4.0,0.0,5.0,0.0,572.0,0,25,7,2013
1966,2.0,2.0,143234645.0,0.0,1.0,86.0,57624.0,153255.0,33692.0,40460.0,3.0,6.0,7.0,0.0,558.0,1,11,7,2013
1972,2.0,0.0,139468211.0,0.0,0.0,39.0,111246.0,343858.0,36413.0,148665.0,2.0,8.0,4.0,0.0,576.0,4,29,7,2013
1977,2.0,1.0,138262328.0,0.0,0.0,5.0,43959.0,953937.0,254772.0,77086.0,0.0,8.0,7.0,0.0,523.0,5,6,6,2013
1977,1.0,2.0,46364100.0,1.0,0.0,59.0,4539.0,21743.0,23766.0,8832.0,1.0,3.0,2.0,0.0,558.0,1,11,7,2013
1962,3.0,2.0,172018729.0,0.0,0.0,81.0,155208.0,803084.0,243443.0,2449.0,0.0,3.0,8.0,0.0,433.0,6,8,3,2013
1969,2.0,0.0,187175160.0,0.0,0.0,74.0,92725.0,1224108.0,168584.0,142637.0,1.0,3.0,7.0,0.0,523.0,5,6,6,2013
1970,2.0,0.0,99615496.0,0.0,0.0,52.0,18756.0,172897.0,6700.0,14371.0,2.0,5.0,3.0,0.0,558.0,1,11,7,2013
1945,2.0,2.0,108894703.0,0.0,0.0,19.0,63310.0,221183.0,89758.0,17007.0,1.0,8.0,4.0,0.0,576.0,4,29,7,2013
1996,0.0,0.0,53816566.0,1.0,0.0,55.0,47198.83404710921,9542.0,11224.0,6695.0,0.0,0.0,0.0,0.0,572.0,0,25,7,2013
1967,0.0,1.0,43952000.0,0.0,0.0,50.0,44506.0,22253.0,16184.0,12138.0,2.0,4.0,3.0,0.0,382.0,0,16,1,2013
1945,4.0,2.0,98109745.28679654,0.0,1.0,77.0,58667.0,68782.0,28322.0,0.0,1.0,3.0,5.0,0.0,718.0,0,18,12,2013
1961,4.0,2.0,119386000.0,0.0,1.0,79.0,2023.0,121380.0,10115.0,2023.0,4.0,5.0,12.0,0.0,752.0,5,21,1,2014
1960,2.0,0.0,166334000.0,0.0,0.0,84.0,115311.0,1956241.0,111265.0,169932.0,0.0,4.0,12.0,0.0,576.0,4,29,7,2013
1974,2.0,0.0,179557688.0,0.0,0.0,53.0,58781.0,1710161.0,26719.0,42864.0,0.0,5.0,5.0,0.0,558.0,1,11,7,2013
1958,2.0,1.0,129137404.09213051,0.0,0.0,13.0,106181.0,800040.0,97116.1450094162,119372.0,1.0,8.0,7.0,0.0,523.0,5,6,6,2013
1972,4.0,2.0,63657000.0,1.0,0.0,85.0,51634.53116531165,437149.3945945946,14161.0,4046.0,1.0,1.0,5.0,0.0,597.0,2,19,8,2013
1958,2.0,0.0,100027595.0,0.0,1.0,23.0,7712.0,63977.0,13857.0,3464.0,4.0,7.0,5.0,0.0,572.0,0,25,7,2013
1957,1.0,1.0,109504484.0,0.0,1.0,82.0,18505.0,565744.6,10148.0,0.0,5.0,9.0,6.0,0.0,523.0,5,6,6,2013
1984,1.0,1.0,114836748.0,0.0,0.0,71.0,68348.0,210956.0,62685.0,72791.0,4.0,4.0,6.0,0.0,590.0,2,12,8,2013
1946,3.0,2.0,96132352.0,0.0,0.0,31.0,16097.0,434881.0,194700.0,65609.06236080178,3.0,10.0,5.0,0.0,567.0,3,20,7,2013
1981,2.0,1.0,71913000.0,1.0,0.0,83.0,6069.0,34391.0,6069.0,8092.0,1.0,4.0,5.0,0.0,656.0,0,17,10,2013
1969,1.0,2.0,135432450.46090534,0.0,0.0,92.0,47321.0,136182.0,62561.0,47881.0,4.0,7.0,6.0,0.0,576.0,4,29,7,2013
1984,3.0,2.0,153706000.0,0.0,0.0,87.0,20230.0,151725.0,32368.0,14161.0,1.0,4.0,6.0,0.0,810.0,0,20,3,2014
1960,2.0,2.0,151760282.0,0.0,1.0,70.0,126769.0,400182.0,149724.0,79086.0,3.0,8.0,7.0,0.0,576.0,4,29,7,2013
1956,2.0,1.0,98493382.0,0.0,1.0,66.0,5677.0,15202.0,782.0,3130.0,1.0,1.0,4.0,0.0,576.0,4,29,7,2013
1987,2.0,2.0,56651000.0,1.0,0.0,63.0,2023.0,24276.0,12138.0,10115.0,0.0,4.0,3.0,0.0,549.0,1,2,7,2013
1955,2.0,1.0,151962260.0,0.0,0.0,48.0,164221.0,335421.0,122096.0,75247.0,3.0,10.0,4.0,0.0,576.0,4,29,7,2013
1951,3.0,2.0,135026580.0,0.0,1.0,53.0,10657.0,94707.0,12680.0,6465.0,4.0,4.0,7.0,0.0,576.0,4,29,7,2013
1965,2.0,0.0,225111560.0,0.0,0.0,25.0,28508.0,1914591.0,199417.0,174327.0,2.0,2.0,7.0,0.0,590.0,2,12,8,2013
1957,2.0,1.0,160397044.0,0.0,0.0,78.0,21567.0,1351189.0,340179.0,180024.0,0.0,3.0,9.0,0.0,590.0,2,12,8,2013
1957,3.0,2.0,137238397.0,0.0,1.0,57.0,72995.0,378767.0,8750.0,129460.0,4.0,4.0,12.0,0.0,572.0,0,25,7,2013
1967,1.0,1.0,99241000.0,1.0,1.0,47.0,6069.0,24276.0,12138.0,16184.0,0.0,4.0,6.0,0.0,656.0,1,17,10,2013
1970,3.0,3.0,91671000.0,1.0,1.0,30.0,6069.0,14161.0,0.0,6069.0,4.0,4.0,3.0,0.0,652.0,0,13,10,2013
1975,1.0,2.0,41707994.0,0.0,0.0,79.0,10031.0,23268.0,65748.57280513919,16100.0,2.0,1.0,1.0,0.0,572.0,0,25,7,2013
1955,3.0,1.0,105673726.22727273,0.0,1.0,39.0,51634.53116531165,17980.0,7116.0,10341.0,2.0,10.0,0.0,0.0,590.0,2,12,8,2013
1961,4.0,2.0,72197000.0,1.0,1.0,50.0,16184.0,12138.0,20230.0,10115.0,2.0,0.0,3.0,0.0,727.0,1,27,12,2013
1968,3.0,0.0,100634810.0,1.0,1.0,28.0,4035.0,32991.0,4035.0,2919.0,2.0,1.0,4.0,0.0,558.0,1,11,7,2013
1959,2.0,2.0,115629000.0,0.0,0.0,89.0,0.0,182070.0,10115.0,16184.0,3.0,11.0,10.0,0.0,333.0,0,28,11,2012
1971,2.0,2.0,110622378.0,0.0,0.0,5.0,24510.0,277055.0,30783.0,10799.0,8.0,5.0,6.0,0.0,576.0,4,29,7,2013
1947,2.0,0.0,109106168.0,1.0,1.0,0.0,5151.0,48781.0,20668.0,3128.0,5.0,4.0,4.0,0.0,572.0,0,25,7,2013
1953,2.0,0.0,128169778.0,0.0,0.0,55.0,280902.0,477282.0,176100.0,161436.0,1.0,7.0,11.0,0.0,433.0,6,8,3,2013
1968,3.0,1.0,77037073.0,0.0,0.0,44.0,51130.0,109314.0,86405.0,53554.0,3.0,0.0,4.0,0.0,523.0,5,6,6,2013
1943,3.0,0.0,98109745.28679654,0.0,0.0,68.0,9705.0,1793123.0,621600.0,2074.0,3.0,10.0,6.0,0.0,572.0,0,25,7,2013
1983,2.0,1.0,31762000.0,1.0,0.0,56.0,8092.0,26299.0,4046.0,0.0,4.0,3.0,2.0,0.0,241.0,6,28,8,2012
1963,2.0,1.0,119591357.0,0.0,1.0,25.0,16646.0,296940.0,23610.0,39476.0,3.0,5.0,9.0,0.0,433.0,6,8,3,2013
1970,4.0,0.0,83256000.0,1.0,0.0,77.0,0.0,36414.0,0.0,10115.0,0.0,0.0,1.0,0.0,640.0,0,1,10,2013
1965,2.0,1.0,166292034.0,0.0,0.0,72.0,83478.0,728390.0,204810.0,39402.0,2.0,4.0,9.0,0.0,523.0,5,6,6,2013
1971,3.0,1.0,120768180.0,0.0,1.0,51.0,16126.0,224195.0,36306.0,219728.0,8.0,2.0,8.0,0.0,572.0,0,25,7,2013
1984,3.0,0.0,66319917.0,1.0,0.0,18.0,12305.0,38938.0,0.0,10226.0,4.0,0.0,6.0,1.0,572.0,0,25,7,2013
1983,0.0,0.0,98109745.28679654,1.0,0.0,96.0,12138.0,9842.0,20032.0,3396.0,2.0,3.0,3.0,0.0,572.0,0,25,7,2013
1955,4.0,2.0,122662000.0,0.0,1.0,13.0,0.0,149702.0,0.0,2023.0,5.0,8.0,8.0,0.0,466.0,0,10,4,2013
1956,2.0,1.0,129137404.09213051,0.0,1.0,82.0,19328.0,565744.6,14682.0,0.0,4.0,10.0,6.0,0.0,523.0,5,6,6,2013
1969,3.0,2.0,104274000.0,1.0,1.0,3.0,0.0,192185.0,34391.0,0.0,8.0,8.0,7.0,0.0,433.0,0,8,3,2013
1950,2.0,1.0,151034721.0,0.0,1.0,92.0,153552.0,1004940.0,13392.0,41734.0,0.0,13.0,6.0,0.0,590.0,2,12,8,2013
1966,2.0,4.0,84401000.0,0.0,1.0,32.0,18207.0,163863.0,22253.0,42483.0,1.0,4.0,4.0,0.0,219.0,0,6,8,2012
1965,2.0,2.0,140401982.0,0.0,0.0,78.0,73988.0,579428.0,104277.0,143237.0,2.0,5.0,10.0,0.0,567.0,3,20,7,2013
1975,1.0,1.0,96801000.0,1.0,0.0,100.0,14161.0,216461.0,26299.0,8092.0,4.0,4.0,6.0,0.0,877.0,0,26,5,2014
1959,3.0,1.0,106910523.0,1.0,1.0,43.0,8497.0,192290.0,18409.0,63318.49794238683,8.0,8.0,4.0,0.0,576.0,4,29,7,2013
1970,3.0,1.0,120882185.0,1.0,0.0,37.0,37618.0,266048.26248671627,76130.0,151791.0,6.0,4.0,9.0,0.0,572.0,0,25,7,2013
1968,3.0,1.0,117164927.0,0.0,1.0,69.0,2059.0,90214.0,72.0,4592.0,1.0,2.0,11.0,0.0,567.0,3,20,7,2013
1964,2.0,1.0,110787364.0,0.0,1.0,37.0,29953.0,271335.0,23195.0,4712.0,7.0,7.0,8.0,0.0,576.0,4,29,7,2013
1956,2.0,2.0,137868178.0,0.0,1.0,59.0,56421.0,435523.0,28890.0,77612.0,3.0,4.0,10.0,0.0,576.0,4,29,7,2013
1984,2.0,1.0,136898000.0,0.0,0.0,58.0,107219.0,695912.0,145656.0,109242.0,0.0,4.0,6.0,0.0,663.0,2,24,10,2013
1978,3.0,0.0,109776550.68431772,0.0,0.0,13.0,115311.0,408646.0,161840.0,66759.0,2.0,3.0,12.0,0.0,717.0,1,17,12,2013
1956,2.0,1.0,81626300.0,0.0,0.0,75.0,24557.0,139260.0,33118.0,46855.445757250265,0.0,3.0,3.0,0.0,572.0,0,25,7,2013
1970,2.0,1.0,154921813.0,0.0,0.0,73.0,83362.0,857777.0,175555.0,93940.0,0.0,5.0,11.0,0.0,558.0,1,11,7,2013
1970,2.0,1.0,58362000.0,1.0,1.0,91.0,0.0,32368.0,0.0,12138.0,5.0,0.0,5.0,0.0,470.0,1,14,4,2013
1968,0.0,2.0,43945409.0,0.0,0.0,47.0,40487.0,22070.0,18741.0,46855.445757250265,2.0,3.0,2.0,0.0,572.0,0,25,7,2013
1972,1.0,1.0,81745869.0,1.0,1.0,44.0,8972.0,17847.0,10963.0,5709.0,2.0,2.0,1.0,0.0,590.0,2,12,8,2013
1964,3.0,1.0,124702357.0,0.0,1.0,82.0,70210.0,759894.0,112767.0,89655.0,3.0,11.0,4.0,0.0,523.0,5,6,6,2013
1969,3.0,0.0,88133203.0,1.0,0.0,54.0,10028.0,70725.0,31492.0,1054.0,0.0,2.0,4.0,0.0,558.0,1,11,7,2013
1909,4.0,1.0,169967488.0,0.0,0.0,38.0,252050.0,1141196.0,189158.0,132907.0,2.0,4.0,5.0,0.0,567.0,3,20,7,2013
1978,2.0,2.0,57781000.0,0.0,0.0,48.0,47198.83404710921,24276.0,32368.0,22253.0,1.0,1.0,2.0,0.0,787.0,0,25,2,2014
1962,1.0,1.0,59204529.0,1.0,1.0,4.0,88.0,12491.0,618.0,12226.0,2.0,0.0,2.0,0.0,572.0,0,25,7,2013
1972,2.0,1.0,32483683.0,1.0,0.0,66.0,5486.0,43785.0,27360.0,6206.0,3.0,2.0,4.0,0.0,572.0,0,25,7,2013
1984,1.0,1.0,164849638.0,0.0,0.0,16.0,50001.0,651254.0,95353.0,89948.0,1.0,5.0,9.0,0.0,523.0,5,6,6,2013
1969,3.0,1.0,121407344.0,0.0,1.0,44.0,24043.0,654225.0,31140.0,39133.0,5.0,9.0,6.0,0.0,433.0,6,8,3,2013
1986,2.0,1.0,91341000.0,1.0,0.0,77.0,4046.0,12138.0,8092.0,6069.0,2.0,1.0,3.0,0.0,857.0,1,6,5,2014
1986,2.0,1.0,129137404.09213051,0.0,0.0,13.0,48763.0,434324.0,146376.0,85230.0,2.0,12.0,10.0,0.0,523.0,5,6,6,2013
1979,1.0,1.0,126763018.0,0.0,0.0,23.0,61603.0,619141.0,183474.0,217601.0,2.0,3.0,10.0,0.0,558.0,1,11,7,2013
1957,4.0,1.0,155876000.0,0.0,0.0,21.0,38437.0,845614.0,50575.0,62713.0,3.0,8.0,7.0,0.0,480.0,5,24,4,2013
1960,2.0,1.0,136164632.0,0.0,1.0,46.0,81740.0,369961.0,61948.0,46989.0,3.0,8.0,9.0,0.0,567.0,3,20,7,2013
1981,2.0,0.0,15320000.0,1.0,1.0,1.0,16184.0,10115.0,65748.57280513919,18207.0,4.0,4.0,5.0,0.0,360.0,0,25,12,2012
1956,2.0,1.0,106820999.0,0.0,1.0,55.0,5494.0,63299.0,6447.0,15074.0,1.0,1.0,3.0,0.0,567.0,3,20,7,2013
1951,4.0,2.0,106102000.0,0.0,0.0,39.0,0.0,22253.0,0.0,2023.0,1.0,3.0,6.0,0.0,589.0,0,11,8,2013
1961,2.0,0.0,166520381.0,0.0,0.0,76.0,106383.0,1900094.0,109385.0,195773.0,0.0,4.0,11.0,0.0,576.0,4,29,7,2013
1969,2.0,1.0,129137404.09213051,0.0,0.0,27.0,13954.0,565744.6,36103.0,41933.0,2.0,1.0,6.0,0.0,523.0,5,6,6,2013
1953,2.0,1.0,121034392.26684636,0.0,0.0,51.0,212071.0,524650.0,143535.0,128131.0,3.0,8.0,9.0,0.0,433.0,6,8,3,2013
1993,0.0,2.0,51296000.0,0.0,0.0,0.0,74851.0,32368.0,50575.0,123403.0,2.0,4.0,3.0,0.0,361.0,0,26,12,2012
1993,1.0,0.0,179403786.0,0.0,0.0,76.0,174358.0,1215008.0,137608.0,211665.0,2.0,5.0,9.0,0.0,567.0,3,20,7,2013
1982,1.0,1.0,107184679.0,0.0,1.0,56.0,30345.0,553169.0,47315.0,261548.0,1.0,4.0,8.0,0.0,572.0,0,25,7,2013
1975,3.0,2.0,155173428.0,0.0,0.0,72.0,51634.53116531165,194952.0,9142.0,26657.0,2.0,4.0,11.0,0.0,590.0,2,12,8,2013
1977,0.0,0.0,51969839.0,1.0,0.0,35.0,57403.85652173913,21715.0,37742.0,11141.0,1.0,1.0,1.0,0.0,567.0,3,20,7,2013
1955,2.0,1.0,129606631.0,0.0,0.0,32.0,51771.25,364409.0,78026.8198757764,28064.0,2.0,9.0,12.0,0.0,558.0,1,11,7,2013
1971,2.0,1.0,71224000.0,1.0,2.0,36.0,12138.0,70805.0,20230.0,6069.0,5.0,3.0,6.0,0.0,238.0,2,25,8,2012
1958,2.0,0.0,64570844.0,1.0,1.0,7.0,4810.0,6113.0,4359.0,7597.0,3.0,1.0,4.0,0.0,572.0,0,25,7,2013
1971,3.0,1.0,117598965.0,0.0,0.0,61.0,13528.0,112382.0,38111.0,32449.0,1.0,3.0,10.0,0.0,567.0,3,20,7,2013
1957,2.0,1.0,136954388.0,0.0,1.0,47.0,27142.0,244458.0,17702.0,0.0,3.0,8.0,7.0,0.0,567.0,3,20,7,2013
1973,2.0,0.0,143849297.0,0.0,0.0,50.0,149501.0,859046.0,94741.0,169112.0,1.0,3.0,10.0,0.0,590.0,2,12,8,2013
1965,4.0,2.0,61353363.0,1.0,1.0,23.0,738.0,8762.0,2148.0,3614.0,0.0,4.0,0.0,0.0,572.0,0,25,7,2013
1974,2.0,1.0,81124005.0,1.0,0.0,37.0,19534.0,171449.0,13075.0,25656.0,4.0,6.0,2.0,0.0,523.0,5,6,6,2013
1954,3.0,2.0,139672000.0,0.0,1.0,34.0,64736.0,453152.0,252875.0,46855.445757250265,1.0,7.0,6.0,0.0,717.0,0,17,12,2013
1964,4.0,3.0,98109745.28679654,0.0,0.0,50.0,47198.83404710921,16184.0,12138.0,6069.0,0.0,0.0,1.0,0.0,722.0,0,22,12,2013
1966,3.0,1.0,124519017.0,0.0,1.0,79.0,84710.0,578262.0,102083.0,58366.0,2.0,9.0,6.0,0.0,523.0,5,6,6,2013
1977,2.0,1.0,72615416.0,0.0,0.0,21.0,13869.0,74839.0,8668.0,61748.57231404959,7.0,4.0,4.0,0.0,558.0,1,11,7,2013
1955,2.0,0.0,169064762.0,0.0,0.0,17.0,143392.0,1143038.0,185646.0,92915.0,1.0,6.0,11.0,0.0,558.0,1,11,7,2013
1973,2.0,1.0,46920000.0,1.0,0.0,11.0,12138.0,437149.3945945946,26299.0,4046.0,4.0,1.0,2.0,0.0,524.0,2,7,6,2013
1980,2.0,2.0,164341000.0,0.0,1.0,50.0,155771.0,1088374.0,171955.0,352002.0,2.0,6.0,5.0,0.0,485.0,0,29,4,2013
1979,3.0,2.0,89626000.0,1.0,0.0,17.0,24276.0,254898.0,58667.0,18207.0,7.0,6.0,10.0,0.0,881.0,2,30,5,2014
1960,2.0,1.0,137829000.0,0.0,1.0,21.0,12138.0,133518.0,74851.0,60690.0,2.0,10.0,5.0,0.0,623.0,1,14,9,2013
1970,4.0,2.0,117543345.0,0.0,1.0,53.0,3401.0,458375.19469026546,0.0,6803.0,2.0,3.0,9.0,0.0,567.0,3,20,7,2013
1962,4.0,2.0,113653006.0,0.0,1.0,67.0,13677.0,433093.0,64020.0,62067.0,7.0,5.0,7.0,0.0,433.0,6,8,3,2013
1952,2.0,1.0,79582000.0,0.0,1.0,50.0,6069.0,173978.0,16184.0,12138.0,1.0,4.0,7.0,0.0,660.0,0,21,10,2013
1956,2.0,0.0,138312696.0,0.0,0.0,32.0,57690.642045454544,1019605.0,97116.1450094162,141184.0,2.0,2.0,5.0,0.0,523.0,5,6,6,2013
1962,4.0,3.0,98373000.0,0.0,1.0,97.0,6069.0,44506.0,8092.0,0.0,5.0,4.0,9.0,0.0,275.0,5,1,10,2012
1985,4.0,0.0,83212897.0,1.0,0.0,37.0,4280.0,97858.0,2140.0,4163.0,2.0,1.0,1.0,0.0,572.0,0,25,7,2013
1954,2.0,3.0,141111000.0,0.0,1.0,47.0,6069.0,513842.0,303450.0,32368.0,4.0,10.0,7.0,0.0,412.0,1,15,2,2013
1952,3.0,1.0,135141439.0,0.0,1.0,73.0,9099.0,112669.0,10918.0,8092.0,3.0,4.0,6.0,0.0,576.0,4,29,7,2013
1969,4.0,3.0,69945000.0,1.0,0.0,39.0,0.0,10115.0,18207.0,14161.0,3.0,2.0,2.0,0.0,908.0,2,26,6,2014
1980,2.0,1.0,164994978.0,0.0,0.0,25.0,360787.0,1408068.0,267707.0,115316.0,0.0,2.0,8.0,0.0,576.0,4,29,7,2013
1970,2.0,1.0,157222222.0,0.0,0.0,75.0,45793.0,789578.0,88534.0,72331.0,2.0,3.0,5.0,0.0,567.0,3,20,7,2013
1953,2.0,2.0,109446982.0,0.0,0.0,14.0,50907.0,239044.0,70906.0,15023.0,3.0,7.0,5.0,0.0,576.0,4,29,7,2013
1960,2.0,2.0,82608533.0,1.0,0.0,56.0,10115.0,273251.0,114.0,41978.0,8.0,5.0,4.0,0.0,523.0,5,6,6,2013
1979,1.0,2.0,48107551.0,1.0,0.0,39.0,10078.0,26225.0,18746.0,4046.0,2.0,0.0,3.0,0.0,590.0,2,12,8,2013
1949,1.0,2.0,134601061.0,0.0,0.0,3.0,88890.0,283617.0,26953.0,41465.0,2.0,8.0,7.0,0.0,576.0,4,29,7,2013
1957,2.0,1.0,121034392.26684636,0.0,1.0,31.0,18207.0,394485.0,38437.0,56644.0,5.0,8.0,12.0,0.0,263.0,6,19,9,2012
1973,4.0,0.0,79188703.0,1.0,0.0,20.0,6323.0,12502.0,3227.0,0.0,3.0,4.0,3.0,0.0,572.0,0,25,7,2013
1988,2.0,0.0,176788459.0,0.0,0.0,3.0,51771.25,1381733.0,78026.8198757764,88880.0,2.0,3.0,9.0,0.0,558.0,1,11,7,2013
1976,3.0,2.0,144001383.0,0.0,0.0,72.0,73628.0,494497.0,56243.0,65609.06236080178,2.0,4.0,8.0,0.0,567.0,3,20,7,2013
1970,2.0,2.0,153671484.0,0.0,0.0,37.0,80785.0,525498.0,206526.0,63318.49794238683,0.0,8.0,11.0,0.0,576.0,4,29,7,2013
1952,2.0,1.0,105873539.0,0.0,0.0,52.0,13503.0,165245.0,28220.0,2579.0,6.0,9.0,4.0,0.0,576.0,4,29,7,2013
1974,2.0,2.0,61454000.0,1.0,0.0,71.0,18207.0,48552.0,0.0,14161.0,0.0,4.0,0.0,0.0,572.0,0,25,7,2013
1960,4.0,2.0,116991184.0,0.0,1.0,83.0,15486.0,195080.0,14323.0,11638.0,3.0,8.0,6.0,0.0,558.0,1,11,7,2013
1956,2.0,1.0,110240419.0,0.0,1.0,66.0,35055.0,250822.0,21656.0,0.0,6.0,9.0,8.0,0.0,576.0,4,29,7,2013
1979,2.0,0.0,138521083.0,0.0,0.0,22.0,29533.0,944120.0,311253.0,129886.0,0.0,2.0,5.0,0.0,523.0,5,6,6,2013
1980,2.0,0.0,98109745.28679654,1.0,1.0,59.0,4046.0,20230.0,0.0,6069.0,0.0,2.0,2.0,0.0,572.0,0,25,7,2013
1973,2.0,2.0,69669000.0,1.0,1.0,32.0,4046.0,32368.0,8092.0,10115.0,3.0,4.0,4.0,0.0,752.0,2,21,1,2014
