tahun_kelahiran,belanja_daging,belanja_ikan,belanja_kue,belanja_buah,terakhir_belanja,pendapatan,pembelian_web,pembelian_toko,day_after,jumlah_promosi
1979.0,26225.0,18746.0,4046.0,10078.0,39,48107551.0,0,3,587,2
1949.0,283617.0,26953.0,41465.0,88890.0,3,134601061.0,8,7,576,4
1957.0,394485.0,38437.0,56644.0,18207.0,31,127913064.0,8,12,263,6
1973.0,12502.0,3227.0,0.0,6323.0,20,79188703.0,1,3,632,0
1988.0,1381733.0,141077.564609375,88880.0,159376.99984375,3,176788459.0,3,9,589,1
1976.0,494497.0,56243.0,66558.926953125,73628.0,72,144001383.0,4,8,555,3
1970.0,525498.0,206526.0,100167.53,80785.0,37,153671484.0,8,11,531,4
1952.0,165245.0,28220.0,2579.0,13503.0,52,105873539.0,9,4,552,4
1974.0,48552.0,0.0,14161.0,18207.0,71,61454000.0,4,0,587,0
1960.0,195080.0,14323.0,11638.0,15486.0,83,116991184.0,8,6,587,1
1956.0,250822.0,21656.0,0.0,35055.0,66,110240419.0,9,8,534,4
1979.0,944120.0,311253.0,129886.0,29533.0,22,138521083.0,2,5,546,5
1980.0,20230.0,0.0,6069.0,4046.0,59,71841950.01,2,2,611,0
1973.0,32368.0,8092.0,10115.0,4046.0,32,69669000.0,4,4,752,2
1974.0,1165802.1,92673.0,65654.0,155350.0,17,165442872.0,6,10,521,6
1965.0,507274.0,73294.0,69267.0,24968.0,88,125802890.0,5,8,593,4
1971.0,1550501.0,117034.0,128264.0,261908.0,70,165582089.0,6,8,539,4
1956.0,166531.0,32628.0,7415.0,27775.0,78,124269620.0,10,8,559,4
1961.0,10700.0,8092.0,10081.0,2675.0,20,72778397.0,0,3,664,0
1974.0,283220.0,24276.0,10115.0,20230.0,4,110813000.0,5,7,611,4
1967.0,1029707.0,32368.0,68782.0,42483.0,35,140460000.0,2,4,668,5
1973.0,55995.0,8651.0,4734.0,33528.0,23,71872753.0,3,3,585,6
1985.0,6069.0,8092.0,0.0,4046.0,93,81418000.0,0,5,593,0
1968.0,926534.0,315588.0,295358.0,32368.0,18,166156000.0,0,15,620,2
1985.0,21532.037109375,6069.0,0.0,0.0,64,56602000.0,4,1,462,2
1964.0,921012.0,317895.0,330534.0,151365.0,48,149619527.0,5,8,514,2
1953.0,431878.0,51511.0,53018.0,47298.0,74,140959411.0,6,11,589,3
1977.0,479451.0,483497.0,358071.0,216461.0,48,116027000.0,8,6,338,0
1960.0,55521.0,14079.0,4529.0,0.0,54,69496096.0,3,2,501,2
1978.0,287266.0,109242.0,38437.0,52598.0,27,138833000.0,2,10,274,0
1956.0,138763.42359375,56028.1684375,34391.0,44506.0,17,94509000.0,5,9,578,0
1979.0,436304.0,138739.0,162311.0,46834.0,8,192777694.0,6,7,581,2
1956.0,1018041.0,189854.0,136831.0,83312.0,33,138402318.0,2,4,540,5
1982.0,25921.0,18557.0,40999.0,36414.0,54,17450668.0,3,3,364,6
1952.0,76317.0,1527.0,0.0,2637.0,20,108909697.0,8,7,539,4
1961.0,19550.0,0.0,5626.0,2023.0,70,106007387.0,0,1,675,3
1970.0,30166.0,11481.0,9174.0,8659.0,87,78456742.0,0,3,628,0
1959.0,63016.0,2809.0,1873.0,3746.0,93,89651156.0,5,3,561,2
1949.0,20230.0,10115.0,8092.0,0.0,62,11121000.0,0,0,801,2
1956.0,740418.0,103173.0,48552.0,157794.0,67,143463000.0,9,6,211,2
1967.0,214438.0,48552.0,22253.0,0.0,28,128273000.0,9,9,578,0
1956.0,179335.0,18394.0,34732.0,8486.0,45,97176733.0,9,7,492,3
1955.0,225061.0,22262.54,14865.0,23578.0,19,132507177.0,5,11,617,2
1947.0,50575.0,52838.921875,24276.0,42483.0,8,94343000.0,4,2,879,5
1983.0,66759.0,14161.0,12138.0,6069.0,62,62396000.0,1,4,233,0
1976.0,42404.0,21937.34,3014.0,12098.0,50,54562979.0,3,2,554,0
1975.0,616969.0,148403.0,85496.0,27791.0,29,143602378.0,9,12,578,1
1953.0,146764.0,14306.0,0.0,3576.0,53,105817777.0,9,4,523,4
1958.0,18207.0,0.0,0.0,0.0,40,104646000.0,1,4,879,0
1972.0,146678.0,20296.0,267.0,52380.0,13,125681761.0,6,5,507,6
1965.0,66759.0,10115.0,0.0,0.0,14,114559000.0,3,8,515,1
1992.0,1284605.0,206426.234375,101150.0,99127.0,39,157899000.0,7,7,287,1
1958.0,1286029.0,260315.0,223147.0,183182.0,13,151012993.0,6,6,529,6
1968.0,84051.0,18327.0,9436.0,8145.0,39,102411327.0,1,2,600,0
1987.0,473604.0,151318.0,110890.0,140332.0,25,84613852.0,2,11,492,6
1974.0,193366.0,10810.0,26363.0,15790.9639453125,54,82183799.0,7,3,441,5
1973.0,994423.0,130443.0,85526.0,31120.0,29,139914302.0,2,4,596,5
1973.0,1166661.0,164325.0,84866.0,189937.0,79,171014909.0,5,6,566,6
1951.0,1028685.0,148454.0,128201.0,42784.0,72,166176823.0,10,6,550,4
1954.0,1321019.0,501704.0,303450.0,222530.0,20,186106000.0,3,9,559,2
1948.0,112098.0,33825.0,6088.0,23678.0,18,108702104.0,8,5,526,4
1976.0,804364.0,52420.0,45224.0,103474.0,46,140987509.0,6,5,538,2
1962.0,36628.93,20665.0,3131.0,19557.0,66,79023275.0,2,0,584,3
1960.0,13535.0,30104.1096875,54651.0,81158.0,99,82790982.0,4,5,732,0
1972.0,1340110.0,320229.0,182819.0,103579.0,63,161612669.0,1,11,506,0
1968.0,37560.0,682.0,12073.0,6803.0,84,117969974.0,4,1,655,0
1963.0,48959.0,7701.1,0.0,8741.0,65,96673075.0,4,6,626,5
1962.0,803199.0,106677.0,121970.0,62713.0,32,169983897.0,4,13,617,3
1969.0,37656.0,887.0,13770.0,3158.0,36,62092188.0,0,4,594,1
1984.0,155790.0,1992.0,40521.0,16091.0,65,85093407.0,6,6,580,5
1958.0,50015.0,9888.0,55744.0,36754.0,54,121037252.0,3,4,648,2
1972.0,26299.0,2023.0,8092.0,2023.0,16,62287000.0,2,4,818,1
1989.0,30345.0,14161.0,30345.0,30345.0,31,42553000.0,7,1,662,0
1947.0,430463.0,41999.0,68330.0,116479.0,85,136262202.15,12,3,550,3
1975.0,784153.63,187879.0,63277.0,43859.0,37,138988554.0,6,6,545,5
1952.0,443691.0,55987.0,90009.0,17560.0,5,96713187.0,12,6,509,3
1978.0,3047373.0,11887.0,3795.0,1769.0,38,85004358.97,3,0,439,1
1958.0,502341.0,240540.0,126837.88984375,113066.0,62,120659520.0,7,9,501,0
1958.0,593337.0,277613.0,59197.0,43167.0,47,141777094.59,9,7,527,1
1976.0,60690.0,12138.0,0.0,4046.0,23,97805000.0,5,3,656,3
1971.0,394760.0,385034.0,286234.0,182080.0,82,93234792.0,8,4,433,3
1976.0,44506.0,6069.0,56644.0,4046.0,89,56014000.0,0,2,797,1
1965.0,34736.0,8186.0,13741.0,6069.0,55,65269407.0,1,2,579,2
1946.0,135641.0,49950.0,8991.0,34965.0,19,116051273.39,8,5,604,4
1976.0,450446.0,28638.0,39307.0,2769.0,3,133831907.0,4,9,602,6
1964.0,700980.0,97192.0,91400.0,192632.0,17,153488320.0,9,5,548,5
1977.0,382886.0,75906.0,56071.0,70805.0,28,105942694.0,7,3,531,4
1954.0,1456560.0,416738.0,2023.0,28322.0,84,132514000.0,4,10,329,2
1975.0,98983.0,16328.0,23697.0,1300.0,7,79101230.0,3,0,530,5
1975.0,16184.0,15353.815927734375,8092.0,14161.0,6,45090000.0,2,5,581,0
1965.0,1639824.0,34617.0,136521.0,203750.0,94,165924032.0,8,8,563,4
1952.0,148095.0,22709.0,15127.0,8328.0,8,124176121.0,4,8,529,5
1973.0,255060.0,7353.0,37310.0,17662.0,56,132998942.0,8,6,481,5
1984.0,149942.0,2830.0,26869.44,16529.0,64,85125921.0,5,6,614,5
1984.0,50575.0,0.0,8092.0,6069.0,15,38499000.0,4,3,785,6
1959.0,79157.0,29971.0,26873.0,18714.0,30,78549604.0,1,3,562,5
1966.0,302394.84375,76874.0,40460.0,26299.0,23,135558000.0,3,5,755,1
1957.0,861722.0,317514.0,229496.0,98996.0,58,169866185.0,3,11,554,6
1961.0,111497.0,47363.0,46830.0,19532.0,78,134775759.0,2,5,555,0
1984.0,1522397.0,147379.0,300253.0,133063.0,74,179846869.0,6,13,591,1
1974.0,42488.0,22622.066005859375,6965.0,18655.0,94,81962743.0,1,4,576,2
1967.0,211166.0,66754.0,89080.0,14122.0,68,93197025.0,7,4,556,1
1974.0,1268104.0,118293.0,159982.0,79781.0,14,142454186.0,6,8,535,2
1962.0,41692.0,4788.0,2560.0,6479.0,64,110984418.0,5,5,653,5
1970.0,1215823.0,194208.0,113288.0,84966.0,76,136667000.0,0,12,391,0
1968.0,315460.0,84811.0,13770.0,102293.0,74,124254177.0,5,9,578,5
1944.0,161903.0,67938.0,12228.0,47557.0,20,108630607.0,8,4,629,4
1979.0,196534.0,61880.0,39992.0,37100.43224609375,36,102833428.0,6,2,599,4
1971.0,532049.0,74851.0,64736.0,14161.0,69,155181000.0,0,6,829,0
1981.0,1478538.0,104666.0,158231.0,217846.0,78,170260269.0,6,5,570,6
1950.0,241187.0,53109.0,7120.0,51095.0,49,109903024.0,9,7,582,4
1974.0,102632.0,15206.0,21275.0,11497.0,20,82337042.0,4,2,536,5
1988.0,623084.0,42483.0,109242.0,34391.0,46,131040000.0,4,4,317,5
1958.0,135541.0,64736.0,50575.0,16184.0,69,95722000.0,3,10,670,1
1980.0,25732.0,10398.0,12058.0,6839.0,2,28429181.0,2,4,596,6
1963.0,43394.0,6558.0,2789.0,0.0,48,69055147.0,2,2,574,2
1962.0,287266.0,135541.0,82943.0,262990.0,15,86456000.0,9,7,442,0
1964.0,18207.0,10115.0,0.0,8092.0,70,62878000.0,5,5,755,0
1957.0,61596.0,3975.0,0.0,15207.0,32,111009229.0,5,7,606,5
1983.0,1749927.0,208722.0,283105.0,199341.0,27,195138978.0,5,11,613,5
1969.0,41180.0,3656.0,3229.0,1633.0,52,37591022.0,2,1,589,3
1969.0,382347.0,206346.0,345933.0,2023.0,8,119858000.0,6,14,479,0
1963.0,733016.0,257396.0,47596.0,40460.0,73,164476456.0,3,10,550,5
1991.0,22712.0,17164.0,25256.0,4628.0,23,31531035.0,3,1,598,2
1958.0,135807.0,22972.0,5221.0,20753.0,76,114950490.8,8,7,567,4
1968.0,174421.0,8708.0,48378.0,16479.0,27,119136127.0,6,8,588,3
1983.0,902184.0,137031.0,194797.0,173940.0,30,165130898.0,4,9,552,0
1963.0,26146.0,11027.0,5409.0,3144.0,49,97062609.0,1,4,638,0
1956.0,341097.32,158897.0,66767.0,163871.0,70,151810341.0,10,6,496,4
1970.0,560576.0,245214.0,86315.0,46085.0,11,103611123.0,6,3,480,3
1986.0,1251802.0,54730.0,264576.0,184695.0,20,165968518.0,3,7,532,5
1978.0,220507.0,171955.0,24276.0,107219.0,23,111211000.0,2,6,503,2
1969.0,1580271.0,85542.0,130971.0,241241.0,79,165704802.0,7,8,567,4
1950.0,178954.0,13515.0,12572.0,4225.0,30,125148757.0,5,9,623,0
1977.0,2023.0,24276.0,0.0,16184.0,47,73731000.0,1,3,832,0
1977.0,64736.0,0.0,10115.0,0.0,91,92801000.0,1,4,228,0
1963.0,52598.0,26299.0,24276.0,6069.0,50,54872000.0,2,4,390,0
1962.0,1122765.0,135541.0,198254.0,62713.0,25,171161000.0,5,12,823,3
1988.0,265013.0,32570.400390625,46529.0,4046.0,78,77435000.0,5,8,289,0
1960.0,379179.0,36515.0,10874.0,40424.0,36,136018730.0,7,9,618,3
1972.0,382925.0,250353.0,41244.15,86149.0,30,152645062.0,9,10,519,4
1954.0,145383.0,14942.0,1654.0,4046.0,60,105090948.0,9,4,519,4
1958.0,917887.0,349764.0,91409.0,72225.0,19,175621236.0,1,14,525,0
1976.0,804331.0,52446.0,44966.0,102826.0,45,140988476.0,6,5,538,2
1954.0,19693.0,4149.0,0.0,639.0,76,78133844.0,2,2,643,3
1960.0,506380.0,263204.0,241256.0,161466.644765625,73,115476331.99,8,4,436,5
1946.0,908327.0,236691.0,93058.0,176001.0,54,160174000.0,2,6,431,1
1971.0,109242.0,19344.6484375,2023.0,2023.0,55,87311000.0,5,4,479,1
1947.0,451199.0,8508.0,32368.0,91391.0,84,134949577.55,11,4,581,3
1960.0,50478.0,5276.0,1584.0,9408.0,40,111025437.0,5,6,661,5
1952.0,20758.0,27880.0,16622.0,11961.0,15,68205231.0,0,4,593,1
1953.0,25438.0,1266.0,11089.0,2704.0,62,106078498.0,0,2,649,3
1973.0,1457374.0,283127.0,168294.0,156145.0,12,150816634.0,7,4,499,6
1977.0,37983.0,3220.0,3220.0,6440.0,62,42992814.0,0,1,588,2
1968.0,37518.0,6289.0,0.0,6510.0,34,100193610.0,4,3,630,3
1955.0,744467.0,72181.0,39274.0,141097.0,47,158660138.0,8,9,511,0
1979.0,216461.0,192185.0,68782.0,68782.0,23,113032000.0,2,10,630,0
1970.0,549486.86,216574.0,155398.0,166236.0,97,115850513.0,3,9,376,0
1963.0,288842.0,54604.0,21770.0,94222.0,24,149004544.0,6,10,594,4
1967.0,290399.0,157887.0,114398.0,152574.0,52,114779373.0,8,5,468,0
1956.0,418203.0,97508.0,113932.0,120023.0,79,139654799.0,7,9,572,3
1977.0,449956.0,25767.0,79357.0,86962.0,74,148399936.0,4,4,554,4
1970.0,34391.0,2023.0,8092.0,6069.0,75,65522000.0,0,5,617,0
1985.0,1003173.0,83090.0,69571.0,148343.0,39,165850682.0,4,9,527,6
1964.0,125426.0,26299.0,28322.0,0.0,35,109552128.0,7,7,389,3
1987.0,21907.0,2112.0,7912.0,0.0,41,54944197.0,2,2,569,2
1972.0,551015.0,29839.0,49816.0,30597.0,49,129913133.0,2,8,576,5
1970.0,661833.0,165730.0,115184.0,279804.0,16,152416898.0,10,3,553,5
1945.0,770763.0,309519.0,248829.0,386393.0,47,172202000.0,5,5,825,0
1961.0,659370.0,93479.0,77331.0,53165.0,67,124604078.0,10,5,474,5
1961.0,647897.0,281960.0,82796.70796875,56517.0,71,164299161.0,3,10,563,5
1969.0,286005.0,120143.0,43322.0,23611.0,44,104878529.0,3,2,556,3
1973.0,734159.0,166011.0,160552.0,192416.0,53,155146268.0,8,8,498,1
1966.0,0.0,3956.35,1612.0,3650.0,41,64551216.0,0,3,673,1
1983.0,872037.0,107206.0,206921.0,153117.0,89,146149360.0,10,6,523,3
1952.0,35690.0,1429.0,2041.0,5456.0,34,78360774.0,1,0,611,5
1990.0,327458.609375,430142.0,149335.0,32089.0,19,79873153.0,6,4,454,0
1954.0,543528.9503125,44506.0,61754.96,0.0,35,125405000.0,0,7,506,0
1972.0,652640.0,120934.0,150872.0,169625.0,85,150801246.0,9,7,513,4
1971.0,190162.0,6069.0,14161.0,20230.0,53,99659000.0,6,4,482,1
1959.0,1392663.0,299185.0,275098.0,176597.1,16,150880669.0,6,5,535,6
1976.0,438008.0,43714.0,17955.0,89559.0,26,119284829.0,3,11,550,4
1963.0,11728.0,4155.0,3346.85296875,1913.0,57,78347338.0,2,2,653,3
1973.0,1707471.0,166001.0,195013.0,193438.0,47,192259050.0,6,8,570,5
1961.0,157462.0,12305.0,29554.0,16120.0,105,145734102.0,6,11,619,0
1944.0,27044.0,14634.1123828125,7791.0,14161.0,42,113851181.0,0,0,652,0
1973.0,330513.0,16184.0,31753.0,61980.0,38,135944400.0,8,9,515,6
1956.0,546355.0,71272.0,117308.0,103992.0,85,136852645.0,10,4,537,3
1973.0,84982.0,8188.0,169.0,10115.0,21,100071090.0,3,2,599,3
1963.0,33176.0,1907.0,6993.0,4797.0,36,104858575.0,2,4,656,1
1980.0,176593.0,13319.0,0.0,9667.0,73,56477750.0,3,2,554,2
1973.0,43546.0,20641.0,274.0,14023.0,87,46951696.0,2,4,563,2
1965.0,30313.0,4848.0,0.0,3628.0,45,100297251.0,4,4,636,3
1963.0,834997.0,114063.0,68767.0,59787.0,86,157450780.0,4,4,621,3
1969.0,159491.0,74589.0,12268.0,213261.0,17,127918324.0,0,10,576,0
1970.0,319251.0,72122.0,18500.0,26005.0,62,155517746.0,2,5,580,3
1982.0,252126.0,66805.0,46336.0,57065.0,55,115187439.0,6,4,501,2
1960.0,10902.0,11350.0,14188.0,5702.0,63,107782206.0,2,7,637,0
1962.0,56987.0,0.0,398.38,1699.79,90,125184202.0,7,7,618,4
1974.0,1668975.0,434945.0,147679.0,200277.0,28,134863000.0,5,14,511,0
1979.0,8796.0,201.0,0.0,2224.0,46,44705229.0,0,3,584,0
1960.0,1648732.0,340207.0,304467.0,88719.0,31,166993720.0,7,11,574,4
1979.0,24276.0,8092.0,38437.0,12138.0,3,53291000.0,0,3,638,0
1947.0,48552.0,2023.0,12138.0,8092.0,77,107213000.0,0,4,831,0
1978.0,46714.0,8854.77162109375,0.0,7887.0,86,78768599.0,4,2,623,1
1978.0,1157968.0,418068.0,43538.0,242794.0,29,161189315.0,5,7,538,6
1974.0,1326121.0,102671.0,98806.0,187160.0,16,158911650.0,2,6,516,0
1958.0,34391.0,2023.0,0.0,0.0,64,80149000.0,3,5,817,0
1976.0,24825.0,19296.0,14524.0,0.0,50,42583534.0,0,3,588,0
1975.0,30571.0,610.0,0.0,3051.0,10,78447419.0,3,2,625,5
1984.0,127449.0,14161.0,18207.0,14161.0,94,58555000.0,3,2,245,1
1958.0,45952.0,6162.0,5787.0,14749.0,75,97412282.0,4,7,628,5
1946.0,1312351.0,40716.0,317.0,139599.0,49,158859378.0,6,8,578,0
1971.0,17623.0,2937.0,0.0,1565.0,52,58606711.0,0,2,644,2
1978.0,157794.0,0.0,20230.0,11355.633828125,87,108386000.0,11,7,299,0
1947.0,1218312.0,146649.0,74378.0,79213.0,80,190297639.0,5,5,635,5
1966.0,22613.0,13606.0,9071.0,2512.0,55,62614498.0,2,3,630,0
1965.0,223246.0,40093.0,91560.0,146776.0,102,131453839.0,5,5,566,2
1971.0,46529.0,24276.0,8092.0,0.0,11,101090000.0,5,1,819,0
1970.0,38766.0,1781.0,0.0,8905.0,1,79258711.06,3,1,630,5
1979.0,22253.0,6069.0,15247.97,18207.0,56,76485000.0,3,2,624,0
1970.0,38860.0,6377.6,3599.0,9715.0,0,79254026.0,3,0,614,5
1976.0,127788.0,0.0,6173.0,10288.0,33,132485196.0,10,6,609,0
1979.0,109242.0,0.0,4046.0,8092.0,34,87435000.0,2,2,688,2
1969.0,34391.0,14161.0,22253.0,20230.0,90,61753000.0,4,4,531,0
1988.0,20230.0,10115.0,34391.0,26299.0,79,32100000.0,0,1,861,1
1981.0,5544.0,14610.0,8991.0,2097.0,42,31598927.0,0,0,588,3
1978.0,1445610.0,227993.0,126484.11,334725.0,37,165149726.0,3,8,571,4
1963.0,42382.0,14248.0,31438.0,14248.0,52,46310360.0,2,5,564,0
1976.0,28178.0,16908.0,3323.0,15749.0,7,45293952.0,1,2,547,2
1957.0,1011672.0,205464.0,138808.0,80516.0,32,138335222.0,2,5,550,5
1965.0,497779.0,14473.0,29636.0,27020.0,68,129081963.0,9,5,577,5
1983.0,487382.0,20814.0,81275.0,115024.0,39,114496463.0,8,9,452,0
1976.0,63546.0,5668.0,8097.0,0.0,11,78587154.0,3,1,574,5
1966.0,1357411.0,100377.0,71628.0,73519.0,85,167827639.0,4,3,575,1
1970.0,1006324.64,226576.0,382347.0,210392.0,0,172433000.0,7,4,574,6
1969.0,349825.0,65464.0,151418.0,123562.0,41,158986066.0,0,7,509,3
1968.0,396315.0,378641.0,267747.0,165667.0,79,93465979.0,8,4,441,3
1945.0,1661274.0,147776.0,184982.0,146935.0,63,170029980.0,4,4,577,3
1982.0,6981.0,12089.56,11844.0,14129.0,27,65969640.0,0,1,624,2
1955.0,59921.0,17237.0,13060.0,2872.0,3,122639277.0,8,8,517,0
1967.0,217400.0,25255.0,28412.0,27622.0,22,107216790.0,7,5,522,4
1966.0,312304.0,25863.0,32793.0,41038.0,50,131240449.0,5,6,586,5
1982.0,1135041.0,99304.0,350012.0,92603.0,27,162382926.39,1,5,534,0
1964.0,137564.0,129472.0,28322.0,86989.0,93,99204000.0,1,9,470,1
1978.0,451048.0,275387.0,37596.0,66383.31,42,161280978.0,2,6,574,2
1949.0,50587.0,8088.0,8088.0,3.0,70,117009970.0,4,3,671,1
1983.0,184093.0,66759.0,10115.0,58667.0,87,79412000.0,3,3,639,3
1965.0,1815582.0,155657.0,155965.0,179654.0,67,169001540.41,3,11,544,4
1976.0,22395.39,4863.0,5435.0,10176.0,80,41864157.0,0,2,601,1
1956.0,356824.0,144424.0,77641.0,157601.0,75,151692174.0,9,6,491,4
1985.0,1908946.0,82066.0,42500.0,144909.0,66,190730542.0,3,9,547,5
1968.0,558881.0,83351.0,24569.0,66185.44,26,135085091.0,6,8,593,6
1973.0,287506.0,249047.0,198114.0,137375.0,57,92281916.0,8,4,440,3
1978.0,38437.0,4046.0,2023.0,10115.0,43,54663000.0,3,2,407,0
1962.0,115765.0,11346.0,12365.0,4661.0,8,84447093.0,3,4,573,6
1966.0,180047.0,52598.0,50575.0,2023.0,59,110521000.0,9,9,234,0
1961.0,28322.0,12138.0,8992.943359375,18207.0,90,57528000.0,0,5,589,0
1972.0,21795.0,8287.0,11202.0,3850.0,55,50693866.0,4,2,626,6
1976.0,3161.0,2031.0,133.0,6119.0,40,73228529.0,0,3,549,6
1948.0,714242.0,228120.0,222279.0,80118.0,32,136345017.0,4,3,568,1
1977.0,28516.0,316.0,0.0,1583.0,12,78250460.0,3,2,624,5
1981.0,72828.0,0.0,0.0,8092.0,47,110037000.0,1,6,401,0
1970.0,34148.0,8340.0,20472.0,8845.0,25,46172599.0,3,2,583,3
1971.0,418068.0,128202.0,34836.0,15379.0,56,139150240.0,3,10,569,5
1951.0,97798.0,12598.0,6709.0,10575.0,55,135011336.0,4,7,614,4
1955.0,978944.0,316137.0,158297.0,154481.0,59,112386692.0,9,4,439,5
1968.0,80264.0,8768.0,10115.0,5392.0,77,98320764.0,3,2,564,0
1975.0,24276.0,22253.0,10115.0,24276.0,0,37600000.0,0,4,821,0
1952.0,252875.0,131495.0,105196.0,86989.0,39,72796000.0,1,4,399,1
1955.0,875959.0,354025.0,135360.515625,105196.0,60,170052000.0,3,12,325,6
1962.0,290744.0,58287.0,24102.0,97598.0,30,149116771.0,6,10,613,4
1967.0,135541.0,68782.0,0.0,50575.0,58,122800000.0,8,7,267,0
1979.0,687820.0,0.0,95081.0,260967.0,77,119960000.0,7,12,243,0
1969.0,249572.0,103547.0,37617.0,20629.0,48,105046701.0,2,2,543,3
1960.0,85235.0,37006.0,34265.0,17818.0,43,77879460.0,0,4,517,5
1964.0,122840.0,4076.0,2738.0,0.0,61,86689883.0,6,2,428,6
1981.0,54621.0,0.0,14161.0,12138.0,53,56625000.0,0,3,532,1
1971.0,75101.0,7940.94,2266.0,6555.0,10,94788865.0,6,5,610,5
1961.0,340948.0,148377.0,50451.0,133541.0,10,152544588.0,10,4,528,4
1969.0,863781.0,130640.0,119524.75,45678.0,73,126368979.0,2,8,532,4
1952.0,182893.0,13116.0,31540.0,21773.0,51,117471159.0,1,8,579,1
1973.0,4046.0,4046.0,12532.1484375,0.0,46,80621000.0,3,7,650,0
1950.0,8092.0,22253.0,0.0,6724.52490234375,49,59197000.0,2,0,323,1
1972.0,93763.0,11833.306171875,13667.0,3281.0,4,79405134.0,4,0,570,5
1963.0,1465434.0,148297.0,98986.0,290469.0,44,164534883.0,1,8,540,4
1979.0,17440.0,2501.0,3089.0,0.0,85,60295918.0,3,0,649,0
1971.0,128800.0,12805.0,26898.0,19718.0,38,84600465.0,4,5,478,5
1973.0,50691.0,30180.0,31885.0,14804.0,63,94587994.0,0,5,632,3
1969.0,47204.0,2023.0,3547.12,957.0,58,84416048.0,1,2,599,1
1993.0,123705.0,400.0,21755.0,29284.0,29,48270706.0,0,3,489,0
1964.0,205369.0,216507.0,32525.0,206725.0,47,65763830.0,2,5,460,2
1977.0,567133.0,29976.0,73697.0,31099.0,56,130165708.0,6,4,585,5
1954.0,427676.0,73546.61,71734.0,69643.0,75,140558562.0,6,10,560,3
1981.0,1089601.0,144997.0,79893.71,48120.0,8,147116317.0,0,8,528,2
1954.0,1648745.0,64736.0,345933.0,28322.0,77,159588000.0,3,6,631,5
1971.0,12138.0,10115.0,0.0,0.0,19,60548000.0,0,4,848,3
1989.0,15277.0,18951.0,323.0,0.0,64,45268614.0,1,3,539,0
1965.0,33659.0,4342.0,3452.0,4184.25,86,110946919.0,5,3,661,5
1969.0,410262.0,45648.0,30553.0,31383.0,94,94918102.0,10,17,474,0
1975.0,784690.0,169444.0,360368.0,146499.0,56,130048010.0,4,10,527,1
1973.0,1489722.0,330886.0,168290.0,285725.0,24,165506120.0,3,9,522,4
1965.0,62713.0,3655.6,0.0,4046.0,73,125296000.0,5,6,635,4
1985.0,871194.0,111351.0,196718.0,149529.0,87,150319666.0,8,8,528,4
1962.0,130984.0,1886.0,4989.0,7210.0,71,117279093.0,3,9,620,3
1977.0,211991.0,38170.0,9448.0,8203.0,30,76566348.0,6,5,541,5
1970.0,571726.0,160928.0,165374.0,81423.0,30,164363292.0,5,8,526,5
1952.0,1126126.0,145319.0,186336.0,97241.0,27,170943344.0,4,10,583,3
1962.0,1333681.0,133229.0,201721.0,94653.32,38,170872215.0,4,10,561,3
1970.0,286884.0,74379.0,8823.0,38808.72,46,102657386.0,5,5,582,0
1957.0,444694.0,351866.0,10132.0,196505.0,48,152987957.0,10,7,563,0
1959.0,46529.0,6069.0,10115.0,7147.638603515625,50,91579000.0,3,4,440,1
1980.0,204323.0,101150.0,58667.0,101150.0,63,130790000.0,4,9,583,0
1951.0,73264.0,13250.0,9002.0,25118.0,103,66216539.0,2,5,543,0
1925.0,1433370.0,175545.76,156011.0,210671.0,53,169893138.0,4,4,608,3
1969.0,199809.82,16184.0,45278.67,64736.0,3,70353000.0,8,4,367,6
1978.0,24276.0,0.0,0.0,0.0,24,90842000.0,0,3,840,0
1969.0,44506.0,1007.0,0.0,2526.0,26,94856967.0,4,6,632,5
1971.0,26299.0,28322.0,0.0,8092.0,46,26174000.0,1,5,601,0
1967.0,10961.0,0.0,0.0,2234.0,41,80455365.0,2,1,637,2
1978.0,294312.0,157690.0,32846.0,1904.0,34,92046441.0,2,4,500,0
1989.0,125434.0946875,46529.0,20437.32,0.0,18,88376000.0,4,4,486,0
1981.0,5533.0,14578.0,8927.0,2140.0,42,31639996.0,0,0,588,3
1977.0,1006424.0,294934.0,92934.67796875,17887.0,19,138331469.0,7,6,548,5
1981.0,56644.0,40460.0,0.0,18207.0,13,33327000.0,5,1,839,5
1960.0,145695.0,58337.0,27201.0,68984.0,82,114736310.0,3,6,607,0
1953.0,26299.0,0.0,0.0,4691.22,34,78215179.0,1,1,609,5
1966.0,12138.0,6069.0,52598.0,70805.0,95,70131672.55,3,3,846,0
1973.0,111265.0,17187.46150390625,14161.0,10115.0,0,102743615.07,8,7,291,6
1967.0,344694.0,215055.0,23480.0,114062.0,17,152697165.0,10,8,513,4
1959.0,896471.0,146566.0,100495.0,154579.0,83,163235529.0,5,9,559,4
1975.0,16184.0,26299.0,2023.0,2023.0,25,64586000.0,4,4,297,0
1957.0,423524.0,29530.0,75748.0,55547.0,61,137886117.0,4,10,586,4
1962.0,293659.0,63927.0,27675.0,102769.0,30,149288670.0,6,9,611,4
1965.0,242761.0,71161.0,80212.0,90149.0,68,140260224.0,3,9,580,3
1972.0,190162.0,18207.0,28322.0,16498.87890625,64,84072000.0,6,2,545,0
1965.0,24409.71484375,30345.0,8092.0,2023.0,20,63723000.0,3,3,343,0
1972.0,26126.0896484375,34444.0,7562.0,10577.0,63,32695112.0,3,3,548,0
