,tahun_kelahiran,pendidikan,status_pernikahan,pendapatan,jumlah_anak_balita,jumlah_anak_remaja,terakhir_belanja,belanja_buah,belanja_daging,belanja_ikan,belanja_kue,pembelian_diskon,pembelian_web,pembelian_toko,keluhan,tanggal_menjadi_anggota
193,1963.0,3.0,0.0,153901755.0,0.0,0.0,72.0,49782.0,585569.0,342634.0,251434.0,2.0,7.0,3.0,0.0,352
194,1960.0,2.0,0.0,166436621.0,0.0,0.0,79.0,110395.0,1925326.0,110230.0,184160.0,0.0,4.0,11.0,0.0,297
195,1947.0,2.0,1.0,65483000.0,1.0,1.0,17.0,14161.0,32368.0,22253.0,22253.0,1.2,0.0,1.0,0.0,302
196,1949.0,2.0,0.0,97545000.0,1.2,1.0,0.0,4046.0,24276.0,0.0,6069.0,4.0,0.0,1.0,0.0,465
197,1949.0,2.0,3.0,88614000.0,0.0,1.0,89.0,14161.0,74851.0,38437.0,2023.0,3.0,12.0,4.0,0.0,205
198,1975.0,2.0,1.0,117722843.0,0.0,0.0,39.8,19804.0,72610.0,15511.0,8477.0,4.0,8.0,5.0,0.0,362
199,1976.0,2.0,0.0,49268637.0,1.0,0.0,27.0,9743.0,23722.0,6613.0,0.0,3.0,0.0,2.0,0.0,430
200,1957.0,3.0,2.0,123613475.0,0.0,1.0,51.0,41320.0,527277.0,70792.0,58945.0,5.0,9.0,6.0,0.0,253
201,1962.0,2.0,2.0,104619285.0,0.0,0.0,34.0,26538.0,318900.0,136435.0,52751.0,1.0,3.0,3.0,0.0,267
202,1951.0,3.0,2.0,118219790.0,0.0,0.0,60.0,23166.0,244653.0,8646.0,20294.0,1.0,8.0,5.0,0.0,248
203,1976.0,4.0,1.0,319054000.0,1.0,1.0,27.0,4046.0,38437.0,0.0,12138.0,2.0,0.0,0.0,0.0,355
204,1959.0,1.0,0.0,81445159.0,1.0,0.0,68.0,22105.0,26963.0,18723.0,13865.0,1.0,1.0,1.0,0.0,272
205,1954.0,3.0,1.0,149198580.0,0.0,0.0,8.0,76297.0,1074689.0,148480.0,149018.0,0.0,7.0,7.0,0.0,294
206,1943.0,3.0,2.0,117601547.0,0.0,0.0,76.0,21199.0,251833.0,7476.0,12090.0,1.0,8.0,5.0,0.0,248
207,1973.0,2.0,1.0,147854094.0,0.0,0.0,63.0,60854.0,289669.0,1642.0,31598.0,1.0,3.0,3.0,0.0,238
208,1962.0,2.0,1.0,102102777.0,0.0,1.0,77.0,12783.4,42452.0,10808.0,6933.2,2.0,7.0,6.0,0.0,280
209,1964.0,4.0,2.0,112029000.0,1.0,0.4,73.0,0.0,16184.0,8092.0,0.0,0.0,4.0,3.0,0.0,333
210,1973.0,2.4,2.0,80923000.0,1.0,1.0,96.0,6069.0,24276.0,0.0,3808.6,2.0,4.0,5.0,0.0,538
211,1948.0,2.0,1.0,164251314.0,0.0,0.0,63.0,224368.0,1526814.0,38128.0,87969.0,0.2,1.0,8.0,0.0,351
212,1957.0,2.0,3.0,160287000.0,0.0,1.0,91.0,277151.0,710073.0,333795.0,335818.0,3.0,7.0,8.0,0.0,436
213,1968.0,2.0,1.2,37056875.0,0.0,0.0,94.0,8515.0,58048.0,40070.0,24309.0,4.0,0.0,5.0,0.0,283
214,1966.0,2.0,2.0,143234645.0,0.0,1.0,86.0,57624.0,153255.0,33692.0,40460.0,3.0,6.0,7.0,0.0,219
215,1972.0,2.0,0.0,139468211.0,0.0,0.0,39.0,111246.0,343858.0,36413.0,148665.0,1.8,8.0,4.0,0.0,171
216,1977.0,2.0,1.0,138262328.0,0.0,0.0,5.0,43959.0,953937.0,254772.0,77086.0,0.0,8.0,7.0,0.0,285
217,1977.0,1.0,2.0,46364100.0,1.0,0.0,59.0,4539.0,21743.0,23766.0,8832.0,1.0,3.0,2.0,0.0,427
218,1962.0,3.0,2.0,172018729.0,0.0,0.0,81.0,155208.0,803084.0,243443.0,2449.0,0.0,3.0,8.0,0.0,408
219,1969.0,2.0,0.0,187175160.0,0.0,0.0,74.0,92725.0,1224108.0,168584.0,142637.0,1.0,3.0,7.0,0.0,323
220,1970.0,2.0,0.0,99615496.0,0.6,0.0,52.0,18756.0,172897.0,6700.0,14371.0,2.0,5.0,3.0,0.0,244
221,1945.0,2.0,2.0,108894703.0,0.0,0.0,19.0,63310.0,221183.0,89758.0,17007.0,1.0,8.0,4.0,0.0,295
222,1996.0,0.0,0.0,53816566.0,1.0,0.0,55.0,9680.2,9542.0,11224.0,6695.0,0.0,0.0,0.0,0.0,446
223,1967.0,0.0,1.0,43952000.0,0.0,0.0,45.0,44506.0,22253.0,16184.0,12138.0,2.0,4.0,3.0,0.0,135
224,1945.0,4.0,2.0,78645478.0,0.0,1.0,77.0,58667.0,68782.0,28322.0,0.0,1.0,3.0,3.8,0.0,406
225,1961.0,4.0,2.0,119386000.0,0.0,1.0,79.0,2023.0,121380.0,10115.0,2023.0,4.0,5.0,12.0,0.0,431
226,1960.0,2.0,0.0,166334000.0,0.0,0.0,84.0,115311.0,1956241.0,111265.0,169932.0,0.0,4.0,12.0,0.0,297
227,1974.0,2.0,0.0,179557688.0,0.0,0.0,53.0,58781.0,1710161.0,26719.0,42864.0,0.0,5.0,5.0,0.0,351
228,1958.0,2.0,1.0,146989394.8,0.0,0.0,13.0,106181.0,800040.0,129231.2,119372.0,1.0,8.0,7.0,0.0,198
229,1972.0,4.0,2.0,63657000.0,1.0,0.0,85.0,17811.8,692826.0,14161.0,4046.0,1.0,1.0,3.2,0.0,310
230,1958.0,2.0,0.0,100027595.0,0.0,1.0,23.0,7712.0,63977.0,13857.0,3464.0,4.0,7.0,5.0,0.0,329
231,1957.0,1.0,1.0,109504484.0,0.0,1.0,82.0,18505.0,141226.2,10148.0,0.0,5.0,9.0,6.0,0.0,290
232,1984.0,1.0,1.0,114836748.0,0.0,0.0,71.0,68348.0,210956.0,62685.0,72791.0,4.0,4.0,6.0,0.0,333
233,1946.0,3.0,2.0,96132352.0,0.0,0.0,31.0,16097.0,434881.0,194700.0,154747.4,3.0,10.0,5.0,0.0,337
234,1981.0,2.0,1.0,71913000.0,1.0,0.0,83.0,6069.0,34391.0,6069.0,8092.0,1.0,4.0,5.0,0.0,357
235,1969.0,1.0,2.0,99654736.8,0.0,0.0,92.0,47321.0,136182.0,62561.0,47881.0,4.0,7.0,6.0,0.0,387
236,1984.0,3.0,2.0,153706000.0,0.0,0.0,87.0,20230.0,151725.0,32368.0,14161.0,1.0,6.2,6.0,0.0,479
237,1960.0,2.0,2.0,151760282.0,0.0,1.0,70.0,126769.0,400182.0,149724.0,79086.0,3.0,8.0,7.0,0.0,277
238,1956.0,2.0,1.0,98493382.0,0.0,1.0,66.0,5677.0,15202.0,782.0,3130.0,1.0,1.0,4.0,0.0,300
239,1987.0,2.0,2.0,56651000.0,1.0,0.0,63.0,2023.0,24276.0,12138.0,10115.0,0.0,2.0,3.0,0.0,272
240,1955.0,2.0,1.0,151962260.0,0.0,0.0,48.0,164221.0,335421.0,122096.0,75247.0,3.0,10.0,4.0,0.0,286
241,1951.0,3.0,2.0,135026580.0,0.0,1.0,53.0,10657.0,94707.0,12680.0,6465.0,4.0,4.0,7.0,0.0,198
242,1965.0,2.0,0.0,225111560.0,0.0,0.0,25.0,28508.0,1914591.0,199417.0,174327.0,2.0,2.0,7.0,0.0,351
243,1957.0,2.0,1.0,160397044.0,0.0,0.0,78.0,21567.0,1351189.0,340179.0,180024.0,0.0,3.0,9.0,0.0,368
244,1957.0,3.0,2.0,137238397.0,0.0,1.0,57.0,72995.0,378767.0,8750.0,129460.0,4.0,4.0,12.0,0.0,244
245,1967.0,1.0,1.0,99241000.0,1.0,1.0,47.0,6069.0,24276.0,12138.0,16184.0,0.0,3.6,2.0,0.0,357
246,1970.0,3.0,3.0,91671000.0,1.0,1.0,30.0,6069.0,14161.0,0.0,6069.0,4.0,4.0,3.0,0.0,355
247,1975.0,1.0,2.0,41707994.0,0.0,0.0,79.0,10031.0,23268.0,22755.0,16100.0,2.0,1.0,1.0,0.0,299
248,1955.0,3.0,1.0,57712099.8,0.0,1.0,39.0,4949.8,17980.0,7116.0,10341.0,2.0,10.0,0.0,0.0,411
249,1961.0,4.0,2.0,72197000.0,1.0,1.0,64.8,16184.0,12138.0,20230.0,10115.0,2.0,0.0,3.0,0.0,414
250,1968.0,3.0,0.0,100634810.0,1.0,1.0,28.0,4035.0,32991.0,4035.0,2919.0,2.0,1.0,4.0,0.0,355
251,1959.0,2.0,0.4,115629000.0,0.0,0.4,89.0,0.0,182070.0,10115.0,16184.0,3.0,11.0,10.0,0.0,97
252,1971.0,2.0,2.0,110622378.0,0.4,0.0,5.0,24510.0,277055.0,30783.0,10799.0,8.0,5.0,6.0,0.0,320
253,1947.0,2.8,0.0,109106168.0,1.0,1.0,0.0,5151.0,48781.0,20668.0,3128.0,5.0,3.6,4.0,0.0,354
254,1953.0,2.0,0.0,128169778.0,0.0,0.0,55.0,280902.0,477282.0,176100.0,161436.0,1.0,7.0,11.0,0.0,353
255,1968.0,3.0,1.0,77037073.0,0.0,0.0,44.0,51130.0,109314.0,86405.0,53554.0,3.0,0.0,4.0,0.0,207
256,1943.0,3.0,0.0,102634643.4,0.0,0.0,68.0,9705.0,1793123.0,621600.0,2074.0,3.0,10.0,6.0,0.0,282
257,1983.0,2.0,1.0,31762000.0,1.0,0.0,56.0,8092.0,26299.0,4046.0,0.0,4.0,3.0,2.0,0.0,22
258,1963.0,2.4,1.0,119591357.0,0.0,1.0,25.0,16646.0,296940.0,23610.0,39476.0,3.0,5.0,9.0,0.0,224
259,1970.0,4.0,0.0,83256000.0,1.0,0.2,77.0,0.0,36414.0,0.0,10115.0,0.0,0.0,1.0,0.0,344
260,1965.0,2.4,1.0,166292034.0,0.0,0.0,72.0,83478.0,728390.0,204810.0,39402.0,2.0,4.0,9.0,0.0,367
261,1971.0,3.0,1.0,120768180.0,0.0,1.0,51.0,16126.0,224195.0,36306.0,219728.0,8.0,2.0,8.0,0.0,250
262,1984.0,3.0,0.0,66319917.0,1.0,0.0,18.0,12305.0,38938.0,0.0,10226.0,4.0,0.0,6.0,1.0,254
263,1983.0,0.0,0.0,56044070.6,1.0,0.2,96.0,12138.0,9842.0,20032.0,3396.0,2.0,3.0,3.0,0.0,251
264,1955.0,4.0,2.0,122662000.0,0.0,1.0,13.0,0.0,149702.0,0.0,2023.0,5.0,8.0,8.0,0.0,208
265,1956.0,2.0,1.0,94093248.4,0.0,1.0,82.0,19328.0,167298.2,14682.0,0.0,4.0,10.0,5.6,0.0,266
266,1969.0,3.0,2.0,104274000.0,1.0,1.0,3.0,0.0,192185.0,34391.0,0.0,8.0,8.0,7.0,0.0,178
267,1950.0,2.0,1.0,151034721.0,0.0,1.0,92.0,153552.0,1004940.0,13392.0,41734.0,0.0,13.0,6.0,0.0,228
268,1966.0,2.0,4.0,84401000.0,0.0,1.0,32.0,18207.0,163863.0,22253.0,42483.0,1.0,4.0,4.0,0.0,4
269,1965.0,2.0,2.0,140401982.0,0.0,0.0,78.0,73988.0,579428.0,104277.0,143237.0,1.6,5.0,10.0,0.0,362
270,1975.0,1.0,1.0,96801000.0,1.0,0.0,100.0,14161.0,216461.0,26299.0,8092.0,4.0,4.4,6.0,0.0,538
271,1959.0,3.0,1.0,106910523.0,1.0,1.0,43.0,8497.0,192290.0,18409.0,16340.8,8.0,8.0,4.0,0.0,239
272,1970.0,3.0,1.0,120882185.0,1.0,0.0,37.0,37618.0,658677.8,76130.0,151791.0,6.0,4.0,9.0,0.0,105
273,1968.0,3.0,1.0,117164927.0,0.0,1.0,69.0,2059.0,90214.0,72.0,4592.0,1.0,2.0,11.0,0.0,198
274,1964.0,2.0,1.0,110787364.0,0.0,1.0,37.0,29953.0,271335.0,23195.0,4712.0,7.0,7.0,8.0,0.0,328
275,1956.0,2.0,2.0,137868178.0,0.0,1.0,59.0,56421.0,435523.0,28890.0,77612.0,3.0,4.0,10.0,0.0,285
276,1984.0,2.4,1.2,136898000.0,0.0,0.0,58.0,107219.0,695912.0,145656.0,109242.0,0.0,4.0,6.0,0.0,363
277,1978.0,3.0,0.0,147621044.2,0.0,0.0,13.0,115311.0,408646.0,161840.0,66759.0,2.0,3.0,12.0,0.0,405
278,1956.0,2.0,1.0,81626300.0,0.0,0.0,75.0,24557.0,139260.0,33118.0,17118.2,0.0,3.0,3.0,0.0,219
279,1970.0,2.0,1.0,154921813.0,0.0,0.0,73.0,83362.0,857777.0,175555.0,93940.0,0.0,5.0,11.0,0.0,356
280,1970.0,2.0,1.0,58362000.0,1.0,1.0,91.0,0.0,32368.0,0.0,12138.0,5.0,0.0,5.0,0.0,211
281,1968.0,0.0,1.6,43945409.0,0.0,0.0,47.0,40487.0,22070.0,18741.0,10788.0,2.0,3.0,2.0,0.0,212
282,1972.0,1.0,1.0,81745869.0,1.0,1.0,44.0,8972.0,17847.0,10963.0,5709.0,2.0,2.0,1.0,0.0,375
283,1964.0,3.0,1.0,124702357.0,0.0,1.0,82.0,70210.0,759894.0,112767.0,89655.0,3.0,11.0,4.0,0.0,287
284,1969.0,3.0,0.0,88133203.0,1.0,0.0,54.0,10028.0,70725.0,31492.0,1054.0,0.0,2.0,4.0,0.0,362
285,1909.0,4.0,1.0,169967488.0,0.0,0.0,38.0,252050.0,1141196.0,189158.0,132907.0,2.0,4.0,5.0,0.0,403
286,1978.0,2.0,2.0,57781000.0,1.0,0.0,48.0,12808.2,24276.0,32368.0,22253.0,1.0,1.0,2.0,0.0,459
287,1962.0,1.0,1.0,59204529.0,1.0,1.0,4.0,88.0,12491.0,618.0,12226.0,2.0,0.0,2.0,0.0,346
288,1972.0,2.0,1.0,32483683.0,1.0,0.0,66.0,5486.0,43785.0,27360.0,6206.0,3.0,2.0,4.0,0.0,398
289,1984.0,1.0,1.0,164849638.0,0.0,0.0,16.0,50001.0,651254.0,95353.0,89948.0,1.0,5.4,9.0,0.0,323
290,1969.0,3.0,1.0,121407344.0,0.0,1.0,44.0,24043.0,654225.0,31140.0,39133.0,5.0,9.0,4.8,0.0,323
291,1986.0,2.0,1.0,91341000.0,1.0,0.0,77.0,4046.0,12138.0,8092.0,6069.0,2.0,1.0,3.0,0.0,520
292,1986.0,2.0,1.4,146484079.6,0.0,0.0,13.0,48763.0,434324.0,146376.0,85230.0,2.0,12.0,10.0,0.0,289
293,1979.0,1.0,1.0,126763018.0,0.0,0.0,23.0,61603.0,619141.0,183474.0,217601.0,2.0,3.0,10.0,0.0,312
294,1957.0,4.0,1.0,155876000.0,0.0,0.0,21.0,38437.0,845614.0,50575.0,62713.0,3.0,8.0,7.0,0.0,218
295,1960.0,2.0,1.0,136164632.0,0.0,1.0,46.0,81740.0,369961.0,61948.0,46989.0,3.0,8.0,9.0,0.0,203
296,1981.0,1.8,0.0,15320000.0,1.0,1.0,1.0,16184.0,10115.0,15666.8,18207.0,4.0,3.4,5.0,0.0,116
297,1956.0,2.0,1.0,106820999.0,0.0,1.0,55.0,5494.0,63299.0,6447.0,15074.0,1.0,1.0,3.0,0.0,302
298,1951.0,4.0,2.0,106102000.0,0.0,0.0,39.0,0.0,22253.0,0.0,2023.0,1.0,3.0,6.0,0.0,304
299,1961.0,2.0,0.0,166520381.0,0.2,0.0,76.0,106383.0,1900094.0,109385.0,195773.0,0.0,4.0,11.0,0.0,297
300,1969.0,2.0,1.0,90550101.0,0.0,0.0,27.0,13954.0,78726.6,36103.0,41933.0,2.0,1.0,2.2,0.0,263
301,1953.0,2.0,1.0,129837119.0,0.0,0.0,51.0,212071.0,524650.0,143535.0,128131.0,3.0,8.0,9.0,0.0,149
302,1993.0,0.0,2.0,51296000.0,0.0,0.0,0.0,74851.0,32368.0,50575.0,123403.0,1.4,4.0,3.0,0.0,117
303,1993.0,1.0,0.0,179403786.0,0.0,0.0,76.0,174358.0,1215008.0,137608.0,211665.0,2.0,5.0,9.0,0.0,323
304,1982.0,1.0,1.0,107184679.0,0.0,1.0,56.0,30345.0,553169.0,47315.0,261548.0,1.0,4.0,8.0,0.0,249
305,1975.0,3.0,2.0,155173428.0,0.4,0.0,72.0,13912.0,194952.0,9142.0,26657.0,2.0,5.0,11.0,0.0,214
306,1977.0,0.0,0.0,51969839.0,1.0,0.0,35.0,16993.2,21715.0,37742.0,11141.0,1.0,1.0,1.0,0.0,263
307,1955.0,2.0,1.0,129606631.0,0.0,0.0,32.0,33172.0,364409.0,37039.2,28064.0,2.0,9.0,12.0,0.0,244
308,1971.0,2.0,1.0,71224000.0,1.0,2.0,36.0,12138.0,70805.0,20230.0,6069.0,5.0,3.0,6.0,0.0,19
309,1958.0,4.0,0.0,64570844.0,1.0,1.0,7.0,4810.0,6113.0,4359.0,7597.0,3.0,1.0,4.0,0.0,438
310,1971.0,3.0,1.0,117598965.0,0.0,0.6,61.0,13528.0,112382.0,38111.0,32449.0,1.0,3.0,10.0,0.0,259
311,1957.0,2.0,1.0,136954388.0,0.0,1.0,47.0,27142.0,244458.0,17702.0,0.0,3.0,8.0,7.0,0.0,276
312,1973.0,2.0,0.0,143849297.0,0.0,0.0,50.0,149501.0,859046.0,94741.0,169112.0,1.0,3.0,10.0,0.0,366
313,1965.0,4.0,2.0,61353363.0,1.0,1.0,23.0,738.0,8762.0,2148.0,3614.0,0.0,4.0,0.0,0.0,360
314,1974.0,2.0,1.0,81124005.0,1.0,0.0,37.0,19534.0,171449.0,13075.0,25656.0,4.0,6.0,2.0,0.0,239
315,1954.0,3.0,2.0,139672000.0,0.0,1.0,34.0,64736.0,453152.0,252875.0,220632.6,1.0,7.0,6.0,0.0,405
316,1964.0,4.0,3.0,68002732.0,0.6,0.0,43.0,7466.8,16184.0,12138.0,6069.0,0.0,0.0,1.0,0.0,410
317,1966.0,3.0,1.0,124519017.0,0.4,1.0,79.0,84710.0,578262.0,102083.0,58366.0,2.0,9.0,6.0,0.0,298
318,1977.0,2.0,1.0,72615416.0,0.0,0.0,21.0,13869.0,74839.0,8668.0,3389.4,7.0,4.6,4.0,0.0,311
319,1955.0,2.0,0.0,169064762.0,0.0,0.0,17.0,143392.0,1143038.0,185646.0,92915.0,1.0,6.0,11.0,0.0,343
320,1973.0,2.0,1.4,46920000.0,1.0,0.0,11.0,12138.0,144016.8,26299.0,4046.0,4.0,1.0,2.0,0.0,256
321,1980.0,2.0,2.0,164341000.0,0.0,1.0,62.8,155771.0,1088374.0,171955.0,352002.0,2.0,6.0,5.0,0.0,222
322,1979.0,3.0,2.0,89626000.0,1.0,0.0,17.0,24276.0,254898.0,58667.0,18207.0,7.0,6.0,10.0,0.0,541
323,1960.0,2.0,1.0,137829000.0,0.0,1.0,21.0,12138.0,133518.0,74851.0,60690.0,2.0,10.0,5.0,0.0,330
324,1970.0,4.0,2.0,117543345.0,0.0,1.0,49.2,3401.0,29005.2,0.0,6803.0,2.0,3.0,9.0,0.0,259
325,1962.0,4.0,2.0,113653006.0,0.0,1.0,67.0,13677.0,433093.0,64020.0,62067.0,7.0,5.0,7.0,0.0,285
326,1952.0,2.0,1.0,79582000.0,0.0,1.0,39.8,6069.0,173978.0,16184.0,12138.0,1.0,4.0,7.0,0.0,360
327,1956.0,2.0,0.0,138312696.0,0.0,0.0,32.0,88337.2,1019605.0,189981.0,141184.0,2.0,2.0,5.0,0.0,296
328,1962.0,4.0,3.0,98373000.0,0.0,1.0,97.0,6069.0,44506.0,8092.0,0.0,5.0,4.0,9.0,0.0,48
329,1985.0,4.0,0.0,83212897.0,1.0,0.0,37.0,4280.0,97858.0,2140.0,4163.0,2.0,1.0,1.0,0.0,198
330,1954.0,2.0,3.0,141111000.0,0.0,1.0,47.0,6069.0,513842.0,303450.0,32368.0,4.0,10.0,7.0,0.0,162
331,1952.0,3.0,1.0,135141439.0,0.0,1.0,73.0,9099.0,112669.0,10918.0,8092.0,3.0,4.0,6.0,0.0,198
332,1969.0,4.0,3.0,69945000.0,1.0,0.0,39.0,0.0,10115.0,18207.0,14161.0,3.0,2.0,2.0,0.0,560
333,1980.0,2.0,1.0,164994978.0,0.0,0.0,25.0,360787.0,1408068.0,267707.0,115316.0,0.0,2.0,8.0,0.0,310
334,1970.0,2.0,0.8,157222222.0,0.0,0.0,75.0,45793.0,789578.0,88534.0,72331.0,2.0,3.0,5.0,0.0,294
335,1953.0,2.0,2.0,109446982.0,0.0,0.0,14.0,50907.0,239044.0,70906.0,15023.0,3.0,7.0,5.0,0.0,295
336,1960.0,2.0,2.0,82608533.0,1.0,0.2,56.0,10115.0,273251.0,114.0,41978.0,8.0,3.4,4.0,0.0,218
337,1979.0,1.0,2.0,48107551.0,1.0,0.0,39.0,10078.0,26225.0,18746.0,4046.0,2.0,0.0,3.0,0.0,402
338,1949.0,1.0,2.0,134601061.0,0.0,0.0,3.0,88890.0,283617.0,26953.0,41465.0,2.0,8.0,7.0,0.0,288
339,1957.0,1.6,1.0,90803224.0,0.0,1.0,31.0,18207.0,394485.0,38437.0,56644.0,5.0,8.0,12.0,0.0,39
340,1973.0,4.0,0.0,79188703.0,1.0,0.0,20.0,6323.0,12502.0,3227.0,0.0,3.0,1.2,3.0,0.0,294
341,1988.0,2.0,0.0,176788459.0,0.0,0.0,3.0,147326.0,1381733.0,101167.0,88880.0,2.0,3.0,9.0,0.0,336
342,1976.0,3.0,2.0,144001383.0,0.0,0.0,72.0,73628.0,494497.0,56243.0,43587.0,2.0,4.0,8.0,0.0,313
343,1970.0,2.0,2.0,153671484.0,0.0,0.0,37.0,80785.0,525498.0,206526.0,213793.0,0.0,8.0,11.0,0.0,279
344,1952.0,2.4,1.0,105873539.0,0.0,0.0,52.0,13503.0,165245.0,28220.0,2579.0,6.0,9.0,4.0,0.0,239
345,1974.0,2.0,2.0,61454000.0,1.0,0.0,71.0,18207.0,48552.0,0.0,14161.0,0.0,4.0,0.0,0.0,227
346,1960.0,4.0,2.0,116991184.0,0.0,1.0,83.0,15486.0,195080.0,14323.0,11638.0,3.0,8.0,6.0,0.0,227
347,1956.0,2.0,1.0,110240419.0,0.0,1.0,66.0,35055.0,250822.0,21656.0,0.0,6.0,9.0,8.0,0.0,288
348,1979.0,2.0,0.0,138521083.0,0.0,0.0,22.0,29533.0,944120.0,311253.0,129886.0,0.0,2.0,5.0,0.0,372
349,1980.0,2.0,0.0,61566005.8,1.0,1.0,59.0,4046.0,20230.0,0.0,6069.0,0.0,2.0,2.0,0.0,339
350,1973.0,2.0,2.0,69669000.0,1.0,1.0,32.0,4046.0,32368.0,8092.0,10115.0,3.0,4.0,4.0,0.0,431
351,1974.0,2.0,1.0,165442872.0,0.0,0.0,17.0,155350.0,539252.0,92673.0,65654.0,0.0,6.0,10.0,0.0,251
352,1965.0,3.0,1.0,125802890.0,0.0,0.0,88.0,24968.0,507274.0,73294.0,69267.0,1.4,5.0,8.0,0.0,253
353,1971.0,3.0,1.0,165582089.0,0.0,0.0,70.0,261908.0,1550501.0,117034.0,128264.0,0.0,6.0,8.0,0.0,351
354,1956.0,2.4,0.0,124269620.0,0.0,0.0,78.0,27775.0,166531.0,32628.0,7415.0,3.0,10.0,8.0,0.0,239
355,1961.0,2.0,3.0,72778397.0,1.0,1.0,20.0,2675.0,10700.0,8092.0,10081.0,1.0,0.0,3.0,0.0,415
356,1974.0,3.0,3.0,110813000.0,1.0,1.0,4.0,20230.0,283220.0,24276.0,10115.0,9.0,5.0,7.0,0.0,320
357,1967.0,4.0,0.0,140460000.0,0.0,0.0,35.0,42483.0,1029707.0,32368.0,68782.0,4.0,2.0,4.0,0.0,367
358,1973.0,3.0,1.0,71872753.0,1.0,0.0,23.0,33528.0,55995.0,8651.0,4734.0,3.0,3.0,3.0,0.0,265
359,1985.0,2.0,1.0,81418000.0,1.0,0.0,93.0,4046.0,6069.0,8092.0,0.0,0.0,0.0,5.0,0.0,306
360,1968.0,4.0,2.0,166156000.0,0.0,0.0,18.0,32368.0,926534.0,315588.0,295358.0,3.0,0.0,15.0,0.0,327
361,1985.0,3.0,2.0,56602000.0,1.0,0.0,64.0,0.0,37761.2,6069.0,0.0,2.0,4.0,1.0,0.0,204
362,1964.0,2.0,1.0,149619527.0,0.0,0.0,34.2,151365.0,921012.0,317895.0,330534.0,1.0,5.0,8.0,0.0,340
363,1953.0,2.0,2.0,140959411.0,0.0,0.0,74.0,47298.0,431878.0,51511.0,53018.0,1.0,6.0,11.0,0.0,285
364,1977.0,2.0,1.0,116027000.0,0.0,0.0,48.0,216461.0,479451.0,483497.0,358071.0,1.0,8.0,6.0,0.0,102
365,1960.0,4.0,2.0,69496096.0,1.0,0.0,54.0,0.0,55521.0,14079.0,4529.0,3.0,3.0,3.6,0.0,378
366,1978.0,1.0,3.0,138833000.0,0.0,1.0,27.0,52598.0,287266.0,109242.0,38437.0,0.0,2.0,10.0,0.0,47
367,1956.0,2.0,1.0,94509000.0,0.0,1.0,17.0,44506.0,372595.6,43617.8,34391.0,5.0,5.0,9.0,0.0,296
368,1979.0,1.0,1.0,192777694.0,0.0,0.0,8.0,46834.0,436304.0,138739.0,162311.0,0.0,6.0,7.0,0.0,313
369,1956.0,2.0,0.0,138402318.0,0.0,0.0,33.0,83312.0,1018041.0,189854.0,136831.0,2.0,2.0,4.0,0.0,313
370,1982.0,0.0,1.0,17450668.0,0.0,0.0,42.4,36414.0,25921.0,18557.0,40999.0,2.0,3.0,3.0,0.0,240
371,1952.0,3.0,0.0,108909697.0,0.0,1.0,20.0,2637.0,76317.0,1527.0,0.0,8.0,8.0,7.0,0.0,228
372,1961.0,2.0,0.0,106007387.0,0.0,1.0,70.0,2023.0,19550.0,0.0,5626.0,0.0,0.0,1.0,0.0,300
373,1970.0,1.0,1.0,78456742.0,1.0,0.0,87.0,8659.0,30166.0,11481.0,9174.0,0.0,0.0,3.0,0.0,355
374,1959.0,2.0,1.0,89651156.0,0.0,1.0,93.0,3746.0,63016.0,2809.0,1873.0,2.0,5.0,3.0,0.0,343
375,1949.0,4.0,1.0,11121000.0,1.0,1.0,62.0,0.0,20230.0,10115.0,8092.0,3.0,0.0,0.0,0.0,472
376,1956.0,2.0,2.0,143463000.0,0.0,1.0,67.0,157794.0,740418.0,103173.0,48552.0,2.0,9.0,6.0,0.0,0
377,1967.0,2.2,2.0,128273000.0,0.0,1.0,28.0,0.0,214438.0,48552.0,22253.0,1.0,9.0,9.0,0.0,296
378,1956.0,2.0,3.0,97176733.0,0.0,1.0,45.0,8486.0,179335.0,18394.0,34732.0,3.0,9.0,7.0,0.0,255
379,1955.0,2.0,1.0,132507177.0,0.4,2.0,19.0,23578.0,225061.0,17935.4,14865.0,3.0,5.0,11.0,0.0,313
380,1947.0,4.0,0.0,94343000.0,0.0,0.0,8.0,42483.0,50575.0,14305.6,24276.0,1.0,4.0,2.0,0.0,540
381,1983.0,2.0,1.0,62396000.0,1.0,0.0,62.0,6069.0,66759.0,14161.0,12138.0,2.0,1.0,4.0,0.0,16
382,1976.0,2.0,1.0,54562979.0,1.0,0.0,50.0,12098.0,42404.0,6886.6,3014.0,1.0,3.0,2.0,0.0,280
383,1975.0,3.0,2.0,143602378.0,0.0,0.0,29.0,27791.0,616969.0,148403.0,85496.0,3.0,9.0,12.0,0.0,364
384,1953.0,4.0,0.0,105817777.0,1.0,1.0,53.0,3576.0,146764.0,14306.0,0.0,8.0,9.0,4.0,0.0,213
385,1958.0,2.8,0.0,104646000.0,1.0,1.0,40.0,0.0,18207.0,0.0,0.0,3.0,1.0,4.0,0.0,540
386,1972.0,2.0,3.0,125681761.0,0.0,0.6,13.0,52380.0,146678.0,20296.0,267.0,12.0,6.0,5.0,0.0,223
387,1965.0,2.0,2.0,114559000.0,1.0,1.0,14.0,0.0,66759.0,10115.0,0.0,8.0,3.0,8.0,0.0,329
